chapter,mention,ner
49,Mary,PERSON
49,Kitty,PERSON
49,Bennet,PERSON
49,one,NUMBER
49,Bennet,PERSON
49,Jane,PERSON
49,Gardiner,PERSON
49,Lydia,PERSON
49,her,PERSON
49,now,DATE
49,She,PERSON
49,she,PERSON
49,her,PERSON
49,misconduct,CRIMINAL_CHARGE
49,She,PERSON
49,her,PERSON
49,her,PERSON
49,Lydia,PERSON
49,she,PERSON
49,She,PERSON
49,her,PERSON
49,sixteen,NUMBER
49,She,PERSON
49,he,PERSON
49,her,PERSON
49,Wickham,PERSON
49,Gardiner,PERSON
49,Lizzy,PERSON
49,him,PERSON
49,he,PERSON
49,her,PERSON
49,Kitty,PERSON
49,Hill,PERSON
49,Lydia,PERSON
49,violence,CAUSE_OF_DEATH
49,Gardiner,PERSON
49,Her,PERSON
49,her,PERSON
49,she,PERSON
49,his,PERSON
49,Wickham,PERSON
49,he,PERSON
49,her,PERSON
49,her,PERSON
49,first,ORDINAL
49,he,PERSON
49,his,PERSON
49,his,PERSON
49,him,PERSON
49,Wickham,PERSON
49,sixteen,NUMBER
49,last June,DATE
49,she,PERSON
49,Jane,PERSON
49,Jane,PERSON
49,She,PERSON
49,her,PERSON
49,her,PERSON
49,One day,DURATION
49,she,PERSON
49,her,PERSON
49,her,PERSON
49,Meryton,LOCATION
49,Philips,ORGANIZATION
49,she,PERSON
49,Lady Lucas,PERSON
49,Long,PERSON
49,Kitty,PERSON
49,Meryton,LOCATION
49,Hill,PERSON
49,Hill,PERSON
49,Miss,STATE_OR_PROVINCE
49,Lydia,PERSON
49,her,PERSON
49,Hill,PERSON
49,her,PERSON
49,Elizabeth,PERSON
49,her,PERSON
49,her,PERSON
49,she,PERSON
49,Lydia,PERSON
49,she,PERSON
49,two hours ago,DATE
49,She,PERSON
49,her,PERSON
49,she,PERSON
50,Bennet,PERSON
50,annual,SET
50,his,PERSON
50,his,PERSON
50,he,PERSON
50,his,PERSON
50,his,PERSON
50,she,PERSON
50,him,PERSON
50,now,DATE
50,He,PERSON
50,Lydia,PERSON
50,now,DATE
50,he,PERSON
50,his,PERSON
50,her,PERSON
50,her,PERSON
50,one,NUMBER
50,Great Britain,COUNTRY
50,her,PERSON
50,one,NUMBER
50,He,PERSON
50,his,PERSON
50,he,PERSON
50,his,PERSON
50,he,PERSON
50,first,ORDINAL
50,Bennet,PERSON
50,he,PERSON
50,Five,NUMBER
50,Bennet,PERSON
50,years,DURATION
50,Lydia,PERSON
50,he,PERSON
50,Bennet,PERSON
50,her,PERSON
50,Five thousand pounds,MONEY
50,Bennet,PERSON
50,one,NUMBER
50,Lydia,PERSON
50,now,DATE
50,Bennet,PERSON
50,him,PERSON
50,his,PERSON
50,he,PERSON
50,his,PERSON
50,his,PERSON
50,him,PERSON
50,Wickham,PERSON
50,present,DATE
50,He,PERSON
50,his,PERSON
50,ten pounds,MONEY
50,hundred,NUMBER
50,Lydia,PERSON
50,He,PERSON
50,her,PERSON
50,her,PERSON
50,her,PERSON
50,present,DATE
50,his,PERSON
50,his,PERSON
50,first,ORDINAL
50,his,PERSON
50,her,PERSON
50,he,PERSON
50,his,PERSON
50,execution,CAUSE_OF_DEATH
50,His,PERSON
50,he,PERSON
50,Lydia,PERSON
50,He,PERSON
50,he,PERSON
50,his,PERSON
50,her,PERSON
50,Miss,STATE_OR_PROVINCE
50,Lydia Bennet,PERSON
50,Meryton,LOCATION
50,her,PERSON
50,her,PERSON
50,her,PERSON
50,a fortnight,DURATION
50,Bennet,PERSON
50,day,DURATION
50,she,PERSON
50,her,PERSON
50,her,PERSON
50,her,PERSON
50,first,ORDINAL
50,Jane,PERSON
50,sixteen,NUMBER
50,now,DATE
50,her,PERSON
50,her,PERSON
50,her,PERSON
50,She,PERSON
50,her,PERSON
50,Stoke,ORGANIZATION
50,Ashworth,PERSON
50,she,PERSON
50,ten,NUMBER
50,Purvis Lodge,ORGANIZATION
50,her,PERSON
50,Her,PERSON
50,her,PERSON
50,Bennet,PERSON
50,he,PERSON
50,her,PERSON
50,one,NUMBER
50,Longbourn,LOCATION
50,Bennet,PERSON
50,Bennet,PERSON
50,guinea,COUNTRY
50,her,PERSON
50,his,PERSON
50,He,PERSON
50,she,PERSON
50,him,PERSON
50,Bennet,PERSON
50,his,PERSON
50,his,PERSON
50,her,PERSON
50,she,PERSON
50,Wickham,PERSON
50,a fortnight,DURATION
50,She,PERSON
50,her,PERSON
50,her,PERSON
50,Elizabeth,PERSON
50,now,DATE
50,Darcy,PERSON
50,she,PERSON
50,her,PERSON
50,her,PERSON
50,She,PERSON
50,his,PERSON
50,one,NUMBER
50,she,PERSON
50,her,PERSON
50,Lydia,PERSON
50,Darcy,PERSON
50,now,DATE
50,he,PERSON
50,she,PERSON
50,he,PERSON
50,Derbyshire,STATE_OR_PROVINCE
50,her,PERSON
50,she,PERSON
50,his,PERSON
50,She,PERSON
50,she,PERSON
50,she,PERSON
50,she,PERSON
50,She,PERSON
50,his,PERSON
50,she,PERSON
50,She,PERSON
50,him,PERSON
50,She,PERSON
50,she,PERSON
50,him,PERSON
50,four months ago,DATE
50,now,DATE
50,him,PERSON
50,she,PERSON
50,he,PERSON
50,she,PERSON
50,He,PERSON
50,she,PERSON
50,his,PERSON
50,he,PERSON
50,now,DATE
50,She,PERSON
50,he,PERSON
50,her,PERSON
50,His,PERSON
50,her,PERSON
50,her,PERSON
50,her,PERSON
50,his,PERSON
50,his,PERSON
50,his,PERSON
50,she,PERSON
50,now,DATE
50,Wickham,PERSON
50,Lydia,PERSON
50,she,PERSON
50,she,PERSON
50,Gardiner,PERSON
50,his,PERSON
50,Bennet,PERSON
50,he,PERSON
50,his,PERSON
50,his,PERSON
50,him,PERSON
50,principal,TITLE
50,Wickham,PERSON
50,Militia,ORGANIZATION
50,his,PERSON
50,he,PERSON
50,he,PERSON
50,his,PERSON
50,his,PERSON
50,Wickham,PERSON
50,his,PERSON
50,him,PERSON
50,General,TITLE
50,now,DATE
50,He,PERSON
50,He,PERSON
50,Colonel,TITLE
50,Forster,PERSON
50,present,DATE
50,Wickham,PERSON
50,Brighton,CITY
50,him,PERSON
50,he,PERSON
50,Meryton,LOCATION
50,his,PERSON
50,his,PERSON
50,He,PERSON
50,his,PERSON
50,he,PERSON
50,Haggerston,PERSON
50,a week,DURATION
50,first,ORDINAL
50,Longbourn,LOCATION
50,Gardiner,PERSON
50,South,LOCATION
50,his,PERSON
50,she,PERSON
50,She,PERSON
50,her,PERSON
50,E. GARDINER,PERSON
50,Bennet,PERSON
50,Wickham,PERSON
50,Gardiner,PERSON
50,his,PERSON
50,Bennet,PERSON
50,Lydia,PERSON
50,North,LOCATION
50,Hertfordshire,CITY
50,Lydia,PERSON
50,she,PERSON
50,her,PERSON
50,she,PERSON
50,her,PERSON
50,she,PERSON
50,Forster,PERSON
50,She,PERSON
50,she,PERSON
50,her,PERSON
50,she,PERSON
50,General,TITLE
50,first,ORDINAL
50,His,PERSON
50,her,PERSON
50,she,PERSON
50,Jane,PERSON
50,Elizabeth,PERSON
50,Longbourn,LOCATION
50,she,PERSON
50,her,PERSON
50,her,PERSON
50,him,PERSON
50,her,PERSON
50,her,PERSON
50,he,PERSON
50,she,PERSON
50,her,PERSON
50,she,PERSON
50,Bennet,PERSON
50,Longbourn,LOCATION
50,his,PERSON
50,he,PERSON
50,his,PERSON
50,Elizabeth,PERSON
50,Wickham,PERSON
50,she,PERSON
50,her,PERSON
50,him,PERSON
50,her,PERSON
51,day,DURATION
51,Jane,PERSON
51,Elizabeth,PERSON
51,her,PERSON
51,she,PERSON
51,Miss Bennets,ORGANIZATION
51,Jane,PERSON
51,Lydia,PERSON
51,she,PERSON
51,her,PERSON
51,Bennet,PERSON
51,her,PERSON
51,her,PERSON
51,Lydia,PERSON
51,she,PERSON
51,Wickham,PERSON
51,Her,PERSON
51,her,PERSON
51,her,PERSON
51,her,PERSON
51,his,PERSON
51,Bennet,PERSON
51,His,PERSON
51,he,PERSON
51,his,PERSON
51,him,PERSON
51,Elizabeth,PERSON
51,Miss,STATE_OR_PROVINCE
51,Bennet,PERSON
51,Lydia,PERSON
51,Lydia,PERSON
51,She,PERSON
51,she,PERSON
51,Wickham,PERSON
51,his,PERSON
51,his,PERSON
51,his,PERSON
51,his,PERSON
51,his,PERSON
51,he,PERSON
51,Elizabeth,PERSON
51,future,DATE
51,him,PERSON
51,she,PERSON
51,Jane,PERSON
51,two,NUMBER
51,She,PERSON
51,Wickham,PERSON
51,Elizabeth,PERSON
51,her,PERSON
51,his,PERSON
51,she,PERSON
51,her,PERSON
51,the past,DATE
51,Lydia,PERSON
51,her,PERSON
51,three months,DURATION
51,a fortnight,DURATION
51,she,PERSON
51,Her,PERSON
51,his,PERSON
51,Jane,PERSON
51,Elizabeth,PERSON
51,Lydia,PERSON
51,she,PERSON
51,she,PERSON
51,William Goulding,PERSON
51,his,PERSON
51,he,PERSON
51,him,PERSON
51,he,PERSON
51,Elizabeth,PERSON
51,She,PERSON
51,she,PERSON
51,Lydia,PERSON
51,She,PERSON
51,her,PERSON
51,her,PERSON
51,her,PERSON
51,Jane,PERSON
51,now,DATE
51,Lydia,PERSON
51,first,ORDINAL
51,she,PERSON
51,Her,PERSON
51,Philips,PERSON
51,Lucases,ORGANIZATION
51,Wickham,PERSON
51,Hill,PERSON
51,two,NUMBER
51,She,PERSON
51,she,PERSON
51,her,PERSON
51,she,PERSON
51,he,PERSON
51,Brighton,CITY
51,Lydia,PERSON
51,Newcastle,ORGANIZATION
51,winter,DATE
51,her,PERSON
51,one,NUMBER
51,two,NUMBER
51,winter,DATE
51,Elizabeth,PERSON
51,ten days,DURATION
51,Wickham,PERSON
51,London,CITY
51,the end of a fortnight,DURATION
51,his,PERSON
51,he,PERSON
51,he,PERSON
51,his,PERSON
51,one,NUMBER
51,Bennet,PERSON
51,she,PERSON
51,her,PERSON
51,Wickham,PERSON
51,Lydia,PERSON
51,Elizabeth,PERSON
51,Lydia,PERSON
51,him,PERSON
51,present,DATE
51,companion,TITLE
51,She,PERSON
51,her,PERSON
51,her,PERSON
51,his,PERSON
51,she,PERSON
51,her,PERSON
51,he,PERSON
51,her,PERSON
51,she,PERSON
51,his,PERSON
51,he,PERSON
51,Lydia,PERSON
51,him,PERSON
51,Wickham,PERSON
51,one,NUMBER
51,He,PERSON
51,her,PERSON
51,him,PERSON
51,the first of September,DATE
51,He,PERSON
51,she,PERSON
51,he,PERSON
51,One,NUMBER
51,morning,TIME
51,two,NUMBER
51,Elizabeth,PERSON
51,Lizzy,PERSON
51,she,PERSON
51,her,PERSON
51,she,PERSON
51,Elizabeth,PERSON
51,La,STATE_OR_PROVINCE
51,St. Clement,ORGANIZATION
51,Wickham,PERSON
51,eleven o'clock,TIME
51,Monday,DATE
51,morning,TIME
51,she,PERSON
51,one,NUMBER
51,ten,NUMBER
51,Wickham,PERSON
51,he,PERSON
51,his,PERSON
51,ten,NUMBER
51,once,DATE
51,a fortnight,DURATION
51,one,NUMBER
51,London,CITY
51,Stone,PERSON
51,once,DATE
51,the hour,DATE
51,day,DURATION
51,ten minutes,DURATION
51,he,PERSON
51,Darcy,PERSON
51,he,PERSON
51,Darcy,PERSON
51,Elizabeth,PERSON
51,Wickham,PERSON
51,he,PERSON
51,Wickham,PERSON
51,Jane,PERSON
51,Elizabeth,PERSON
51,Lydia,PERSON
51,Wickham,PERSON
51,Elizabeth,PERSON
51,her,PERSON
51,Darcy,PERSON
51,her,PERSON
51,he,PERSON
51,her,PERSON
51,she,PERSON
51,her,PERSON
51,his,PERSON
51,Lydia,PERSON
51,She,PERSON
51,her,PERSON
51,she,PERSON
51,Lydia,PERSON
51,she,PERSON
51,she,PERSON
51,Jane,PERSON
51,Elizabeth,PERSON
51,Lydia,PERSON
51,fall,DATE
51,Elizabeth,PERSON
51,her,PERSON
51,her,PERSON
51,she,PERSON
52,one,NUMBER
52,She,PERSON
52,she,PERSON
52,she,PERSON
52,her,PERSON
52,Sept. 6,DATE
52,morning,TIME
52,him,PERSON
52,he,PERSON
52,the very day,DATE
52,Longbourn,LOCATION
52,Darcy,PERSON
52,several hours,DURATION
52,him,PERSON
52,Gardiner,PERSON
52,Wickham,PERSON
52,Wickham,PERSON
52,Lydia,PERSON
52,once,DATE
52,He,PERSON
52,he,PERSON
52,he,PERSON
52,Derbyshire,ORGANIZATION
52,one day,DURATION
52,he,PERSON
52,Wickham,PERSON
52,his,PERSON
52,him,PERSON
52,He,PERSON
52,his,PERSON
52,he,PERSON
52,him,PERSON
52,his,PERSON
52,His,PERSON
52,He,PERSON
52,his,PERSON
52,he,PERSON
52,him,PERSON
52,days,DURATION
52,He,PERSON
52,he,PERSON
52,he,PERSON
52,his,PERSON
52,his,PERSON
52,Younge,PERSON
52,governess,TITLE
52,Miss,STATE_OR_PROVINCE
52,Darcy,PERSON
52,her,PERSON
52,he,PERSON
52,Edward-street,MISC
52,She,PERSON
52,Younge,PERSON
52,Wickham,PERSON
52,he,PERSON
52,he,PERSON
52,her,PERSON
52,him,PERSON
52,he,PERSON
52,two,NUMBER
52,three days,DURATION
52,he,PERSON
52,her,PERSON
52,he,PERSON
52,bribery,CRIMINAL_CHARGE
52,She,PERSON
52,her,PERSON
52,she,PERSON
52,her,PERSON
52,Wickham,PERSON
52,first,ORDINAL
52,London,CITY
52,her,PERSON
52,she,PERSON
52,her,PERSON
52,her,PERSON
52,Wickham,PERSON
52,Lydia,PERSON
52,He,PERSON
52,first,ORDINAL
52,present,DATE
52,His,PERSON
52,her,PERSON
52,he,PERSON
52,her,PERSON
52,her,PERSON
52,her,PERSON
52,her,PERSON
52,his,PERSON
52,Lydia,PERSON
52,he,PERSON
52,she,PERSON
52,Wickham,PERSON
52,She,PERSON
52,her,PERSON
52,she,PERSON
52,his,PERSON
52,she,PERSON
52,She,PERSON
52,first,ORDINAL
52,Wickham,PERSON
52,her,PERSON
52,he,PERSON
52,his,PERSON
52,he,PERSON
52,his,PERSON
52,Lydia,PERSON
52,He,PERSON
52,her,PERSON
52,future,DATE
52,He,PERSON
52,his,PERSON
52,his,PERSON
52,he,PERSON
52,He,PERSON
52,he,PERSON
52,he,PERSON
52,he,PERSON
52,Darcy,PERSON
52,once,DATE
52,him,PERSON
52,he,PERSON
52,Bennet,PERSON
52,he,PERSON
52,him,PERSON
52,his,PERSON
52,Wickham,PERSON
52,he,PERSON
52,his,PERSON
52,he,PERSON
52,Wickham,PERSON
52,he,PERSON
52,Darcy,PERSON
52,first,ORDINAL
52,Gracechurch-street,MISC
52,evening before,TIME
52,he,PERSON
52,Gardiner,PERSON
52,Darcy,PERSON
52,the next      morning,DATE
52,him,PERSON
52,He,PERSON
52,he,PERSON
52,him,PERSON
52,the next day,DATE
52,He,PERSON
52,his,PERSON
52,Saturday,DATE
52,he,PERSON
52,Sunday,DATE
52,him,PERSON
52,Monday,DATE
52,Longbourn,LOCATION
52,Lizzy,PERSON
52,his,PERSON
52,one,NUMBER
52,He,PERSON
52,he,PERSON
52,this morning,DATE
52,his,PERSON
52,him,PERSON
52,him,PERSON
52,his,PERSON
52,Lizzy,PERSON
52,Jane,PERSON
52,thousand pounds,MONEY
52,thousand,NUMBER
52,His,PERSON
52,her,PERSON
52,her,PERSON
52,his,PERSON
52,him,PERSON
52,Wickham,PERSON
52,him,PERSON
52,his,PERSON
52,he,PERSON
52,he,PERSON
52,his,PERSON
52,Lizzy,PERSON
52,him,PERSON
52,Pemberley,LOCATION
52,London,CITY
52,once,DATE
52,he,PERSON
52,his,PERSON
52,he,PERSON
52,now,DATE
52,Lydia,PERSON
52,Wickham,PERSON
52,Hertfordshire,CITY
52,Jane,PERSON
52,last Wednesday,DATE
52,now,DATE
52,He,PERSON
52,he,PERSON
52,him,PERSON
52,her,PERSON
52,she,PERSON
52,her,PERSON
52,her,PERSON
52,her,PERSON
52,she,PERSON
52,she,PERSON
52,her,PERSON
52,she,PERSON
52,she,PERSON
52,Elizabeth,PERSON
52,Jane,PERSON
52,her,PERSON
52,Darcy,PERSON
52,Lydia,PERSON
52,his,PERSON
52,the next day,DATE
52,Wednesday,DATE
52,Thursday,DATE
52,He,PERSON
52,Lizzy,PERSON
52,him,PERSON
52,Derbyshire,STATE_OR_PROVINCE
52,His,PERSON
52,His,PERSON
52,he,PERSON
52,he,PERSON
52,his,PERSON
52,him,PERSON
52,him,PERSON
52,he,PERSON
52,hour,DURATION
52,M. GARDINER,PERSON
52,Elizabeth,PERSON
52,Darcy,PERSON
52,her,PERSON
52,she,PERSON
52,He,PERSON
52,he,PERSON
52,he,PERSON
52,he,PERSON
52,he,PERSON
52,him,PERSON
52,He,PERSON
52,he,PERSON
52,Her,PERSON
52,he,PERSON
52,her,PERSON
52,Wickham,PERSON
52,she,PERSON
52,her,PERSON
52,his,PERSON
52,her,PERSON
52,him,PERSON
52,Wickham,PERSON
52,He,PERSON
52,She,PERSON
52,he,PERSON
52,his,PERSON
52,principal,TITLE
52,he,PERSON
52,he,PERSON
52,he,PERSON
52,he,PERSON
52,she,PERSON
52,his,PERSON
52,she,PERSON
52,her,PERSON
52,his,PERSON
52,her,PERSON
52,Lydia,PERSON
52,her,PERSON
52,him,PERSON
52,she,PERSON
52,she,PERSON
52,she,PERSON
52,him,PERSON
52,she,PERSON
52,she,PERSON
52,him,PERSON
52,he,PERSON
52,She,PERSON
52,her,PERSON
52,him,PERSON
52,her,PERSON
52,Darcy,PERSON
52,She,PERSON
52,she,PERSON
52,her,PERSON
52,one,NUMBER
52,Wickham,PERSON
52,She,PERSON
52,her,PERSON
52,her,PERSON
52,she,PERSON
52,she,PERSON
52,he,PERSON
52,he,PERSON
52,her,PERSON
52,she,PERSON
52,now,DATE
52,Bennet,PERSON
52,Lydia,PERSON
52,Meryton,LOCATION
52,She,PERSON
52,Newcastle,ORGANIZATION
52,housekeeper,TITLE
52,Poor Reynolds,PERSON
52,she,PERSON
52,she,PERSON
52,she,PERSON
52,she,PERSON
52,she,PERSON
52,he,PERSON
52,his,PERSON
52,Elizabeth,PERSON
52,Darcy,PERSON
52,last month,DATE
52,she,PERSON
52,him,PERSON
52,he,PERSON
52,he,PERSON
52,Miss,STATE_OR_PROVINCE
52,de Bourgh,PERSON
52,Elizabeth,PERSON
52,his,PERSON
52,year,DURATION
52,him,PERSON
52,Lambton,PERSON
52,him,PERSON
52,Gardiners,LOCATION
52,he,PERSON
52,his,PERSON
52,her,PERSON
52,this year,DATE
52,two,NUMBER
52,she,PERSON
52,her,PERSON
52,she,PERSON
52,her,PERSON
52,she,PERSON
52,she,PERSON
52,she,PERSON
52,Kympton,LOCATION
52,One,NUMBER
52,Darcy,PERSON
52,Kent,PERSON
52,present,DATE
52,first,ORDINAL
52,present,DATE
52,first,ORDINAL
52,now,DATE
52,Wickham,PERSON
52,she,PERSON
52,him,PERSON
52,her,PERSON
52,him,PERSON
52,she,PERSON
52,the past,DATE
52,future,DATE
52,one,NUMBER
52,She,PERSON
52,her,PERSON
52,he,PERSON
52,he,PERSON
53,Wickham,PERSON
53,Elizabeth,PERSON
53,he,PERSON
53,his,PERSON
53,she,PERSON
53,she,PERSON
53,him,PERSON
53,The day,DATE
53,Lydia,PERSON
53,Bennet,PERSON
53,Newcastle,ORGANIZATION
53,his,PERSON
53,her,PERSON
53,her,PERSON
53,Lydia,PERSON
53,she,PERSON
53,two,NUMBER
53,three years,DURATION
53,Wickham,PERSON
53,his,PERSON
53,He,PERSON
53,Bennet,PERSON
53,He,PERSON
53,He,PERSON
53,him,PERSON
53,William Lucas,PERSON
53,Bennet,PERSON
53,several days,DURATION
53,her,PERSON
53,one,NUMBER
53,she,PERSON
53,One,NUMBER
53,Madam,PERSON
53,Elizabeth,PERSON
53,four,NUMBER
53,Lydia,PERSON
53,she,PERSON
53,her,PERSON
53,she,PERSON
53,her,PERSON
53,her,PERSON
53,housekeeper,TITLE
53,Netherfield,LOCATION
53,a day,DURATION
53,two,NUMBER
53,several weeks,DURATION
53,her,PERSON
53,Bennet,PERSON
53,Jane,PERSON
53,She,PERSON
53,her,PERSON
53,Bingley,PERSON
53,Philips,PERSON
53,first,ORDINAL
53,her,PERSON
53,He,PERSON
53,him,PERSON
53,Netherfield,LOCATION
53,he,PERSON
53,he,PERSON
53,he,PERSON
53,Nicholls,PERSON
53,Meryton,LOCATION
53,last night,TIME
53,her,PERSON
53,she,PERSON
53,Thursday,DATE
53,Wednesday,DATE
53,He,PERSON
53,butcher,TITLE
53,Wednesday,DATE
53,three,NUMBER
53,She,PERSON
53,she,PERSON
53,she,PERSON
53,Miss,STATE_OR_PROVINCE
53,Bennet,PERSON
53,his,PERSON
53,months,DURATION
53,Elizabeth,PERSON
53,now,DATE
53,Lizzy,PERSON
53,present,DATE
53,she,PERSON
53,his,PERSON
53,she,PERSON
53,one,NUMBER
53,he,PERSON
53,him,PERSON
53,Elizabeth,PERSON
53,Derbyshire,STATE_OR_PROVINCE
53,Jane,PERSON
53,she,PERSON
53,him,PERSON
53,she,PERSON
53,him,PERSON
53,she,PERSON
53,him,PERSON
53,she,PERSON
53,his,PERSON
53,his,PERSON
53,she,PERSON
53,he,PERSON
53,him,PERSON
53,Elizabeth,PERSON
53,her,PERSON
53,her,PERSON
53,his,PERSON
53,her,PERSON
53,she,PERSON
53,now,DATE
53,Bingley,PERSON
53,Bennet,PERSON
53,him,PERSON
53,last year,DATE
53,one,NUMBER
53,him,PERSON
53,him,PERSON
53,he,PERSON
53,Netherfield,LOCATION
53,His,PERSON
53,him,PERSON
53,his,PERSON
53,he,PERSON
53,he,PERSON
53,him,PERSON
53,He,PERSON
53,hours,DURATION
53,him,PERSON
53,him,PERSON
53,Long,PERSON
53,Gouldings,ORGANIZATION
53,thirteen,NUMBER
53,him,PERSON
53,Bingley,PERSON
53,she,PERSON
53,her,PERSON
53,her,PERSON
53,the day,DATE
53,Jane,PERSON
53,his,PERSON
53,he,PERSON
53,her,PERSON
53,him,PERSON
53,one,NUMBER
53,she,PERSON
53,she,PERSON
53,Netherfield,LOCATION
53,his,PERSON
53,Elizabeth,PERSON
53,Bingley,PERSON
53,Bennet,PERSON
53,her,PERSON
53,the days,DURATION
53,She,PERSON
53,him,PERSON
53,third,ORDINAL
53,morning,TIME
53,Hertfordshire,CITY
53,his,PERSON
53,she,PERSON
53,him,PERSON
53,her,PERSON
53,Her,PERSON
53,her,PERSON
53,Jane,PERSON
53,Elizabeth,PERSON
53,Darcy,PERSON
53,her,PERSON
53,her,PERSON
53,she,PERSON
53,she,PERSON
53,him,PERSON
53,her,PERSON
53,Kitty,PERSON
53,him,PERSON
53,La,STATE_OR_PROVINCE
53,Kitty,PERSON
53,him,PERSON
53,his,PERSON
53,Darcy,PERSON
53,Bingley,PERSON
53,him,PERSON
53,Jane,PERSON
53,Elizabeth,PERSON
53,Derbyshire,STATE_OR_PROVINCE
53,first,ORDINAL
53,She,PERSON
53,her,PERSON
53,him,PERSON
53,his,PERSON
53,Darcy,PERSON
53,Bingley,PERSON
53,her,PERSON
53,her,PERSON
53,him,PERSON
53,Elizabeth,PERSON
53,Jane,PERSON
53,Gardiner,PERSON
53,she,PERSON
53,her,PERSON
53,him,PERSON
53,Jane,PERSON
53,first,ORDINAL
53,Jane,PERSON
53,Bingley,PERSON
53,he,PERSON
53,she,PERSON
53,she,PERSON
53,her,PERSON
53,he,PERSON
53,she,PERSON
53,Netherfield,LOCATION
53,Longbourn,LOCATION
53,first,ORDINAL
53,Derbyshire,STATE_OR_PROVINCE
53,Her,PERSON
53,his,PERSON
53,his,PERSON
53,her,PERSON
53,she,PERSON
53,his,PERSON
53,a minute,DURATION
53,her,PERSON
53,her,PERSON
53,she,PERSON
53,his,PERSON
53,she,PERSON
53,first,ORDINAL
53,he,PERSON
53,she,PERSON
53,servant,TITLE
53,She,PERSON
53,her,PERSON
53,her,PERSON
53,Jane,PERSON
53,Elizabeth,PERSON
53,her,PERSON
53,she,PERSON
53,Elizabeth,PERSON
53,her,PERSON
53,one,NUMBER
53,Darcy,PERSON
53,She,PERSON
53,Hertfordshire,CITY
53,Pemberley,LOCATION
53,He,PERSON
53,she,PERSON
53,he,PERSON
53,she,PERSON
53,him,PERSON
53,he,PERSON
53,her,PERSON
53,he,PERSON
53,her,PERSON
53,Bingley,PERSON
53,she,PERSON
53,him,PERSON
53,Bennet,PERSON
53,two,NUMBER
53,He,PERSON
53,her,PERSON
53,her,PERSON
53,his,PERSON
53,Elizabeth,PERSON
53,her,PERSON
53,her,PERSON
53,Darcy,PERSON
53,Gardiner,PERSON
53,her,PERSON
53,she,PERSON
53,Derbyshire,STATE_OR_PROVINCE
53,He,PERSON
53,her,PERSON
53,his,PERSON
53,he,PERSON
53,her,PERSON
53,he,PERSON
53,now,DATE
53,several minutes,DURATION
53,Jane,PERSON
53,his,PERSON
53,she,PERSON
53,her,PERSON
53,his,PERSON
53,she,PERSON
53,him,PERSON
53,She,PERSON
53,she,PERSON
53,he,PERSON
53,one,NUMBER
53,She,PERSON
53,him,PERSON
53,she,PERSON
53,She,PERSON
53,his,PERSON
53,Bingley,PERSON
53,Bennet,PERSON
53,He,PERSON
53,Michaelmas,LOCATION
53,Miss,STATE_OR_PROVINCE
53,Lucas,PERSON
53,one,NUMBER
53,Times,ORGANIZATION
53,Courier,PERSON
53,George Wickham,PERSON
53,Esq.,LOCATION
53,Miss,STATE_OR_PROVINCE
53,Lydia Bennet,PERSON
53,her,PERSON
53,she,PERSON
53,Gardiner,PERSON
53,he,PERSON
53,Bingley,PERSON
53,he,PERSON
53,his,PERSON
53,Elizabeth,PERSON
53,her,PERSON
53,Darcy,PERSON
53,she,PERSON
53,Bingley,PERSON
53,her,PERSON
53,her,PERSON
53,Newcastle,ORGANIZATION
53,His,PERSON
53,his,PERSON
53,his,PERSON
53,he,PERSON
53,he,PERSON
53,Elizabeth,PERSON
53,Darcy,PERSON
53,she,PERSON
53,her,PERSON
53,Bingley,PERSON
53,present,DATE
53,her,PERSON
53,she,PERSON
53,he,PERSON
53,A few weeks,DURATION
53,he,PERSON
53,Bingley,PERSON
53,Bennet,PERSON
53,her,PERSON
53,he,PERSON
53,Elizabeth,PERSON
53,present,DATE
53,a year ago,DATE
53,she,PERSON
53,years,DURATION
53,Jane,PERSON
53,she,PERSON
53,first,ORDINAL
53,she,PERSON
53,one,NUMBER
53,years,DURATION
53,her,PERSON
53,her,PERSON
53,first,ORDINAL
53,every five minutes,SET
53,he,PERSON
53,he,PERSON
53,her,PERSON
53,her,PERSON
53,his,PERSON
53,last year,DATE
53,He,PERSON
53,her,PERSON
53,she,PERSON
53,Jane,PERSON
53,her,PERSON
53,she,PERSON
53,her,PERSON
53,she,PERSON
53,she,PERSON
53,Bennet,PERSON
53,Longbourn,LOCATION
53,a few days,DURATION
53,her,PERSON
53,Bingley,PERSON
53,last winter,DATE
53,she,PERSON
53,Bingley,PERSON
53,his,PERSON
53,Bennet,PERSON
53,day,DURATION
53,two,NUMBER
53,one,NUMBER
53,ten thousand,NUMBER
53,she,PERSON
53,she,PERSON
53,she,PERSON
54,Elizabeth,PERSON
54,her,PERSON
54,Darcy,PERSON
54,her,PERSON
54,he,PERSON
54,she,PERSON
54,he,PERSON
54,She,PERSON
54,her,PERSON
54,He,PERSON
54,he,PERSON
54,he,PERSON
54,he,PERSON
54,him,PERSON
54,Elizabeth,PERSON
54,Her,PERSON
54,her,PERSON
54,her,PERSON
54,her,PERSON
54,Now,DATE
54,first,ORDINAL
54,she,PERSON
54,his,PERSON
54,Tuesday,DATE
54,he,PERSON
54,Elizabeth,PERSON
54,Jane,PERSON
54,Lizzy,PERSON
54,now,DATE
54,him,PERSON
54,Tuesday,DATE
54,Bennet,PERSON
54,Bingley,LOCATION
54,an hour,DURATION
54,Tuesday,DATE
